user_id,subs_id,price_plan_name,transaction_id,transaction_amount,txn_created_timestamp,transaction_timestamp
5992,5992,basic,5992,60.0,2022-12-01T19:18:59.000Z,2022-12-01T19:18:59.000Z
5993,5993,sport,5993,66.0,2023-01-11T19:18:59.000Z,2023-01-11T19:18:59.000Z
5994,5994,sport,5994,31.0,2022-10-21T19:18:59.000+01:00,2022-10-21T19:18:59.000+01:00
5995,5995,sport,5995,77.0,2023-02-22T19:18:59.000Z,2023-02-22T19:18:59.000Z
5996,5996,basic,5996,77.0,2022-12-05T19:18:59.000Z,2022-12-05T19:18:59.000Z
5997,5997,sport,5997,32.0,2023-08-07T19:18:59.000+01:00,2023-08-07T19:18:59.000+01:00
5998,5998,sport,5998,88.0,2022-12-09T19:18:59.000Z,2022-12-09T19:18:59.000Z
5999,5999,basic,5999,24.0,2022-11-06T19:18:59.000Z,2022-11-06T19:18:59.000Z
6000,6000,basic,6000,69.0,2023-05-31T19:18:59.000+01:00,2023-05-31T19:18:59.000+01:00
6001,6001,basic,6001,50.0,2022-10-18T19:18:59.000+01:00,2022-10-18T19:18:59.000+01:00
6002,6002,premium,6002,46.0,2023-03-01T19:18:59.000Z,2023-03-01T19:18:59.000Z
6003,6003,premium,6003,46.0,2023-04-08T19:18:59.000+01:00,2023-04-08T19:18:59.000+01:00
6004,6004,premium,6004,86.0,2022-10-12T19:18:59.000+01:00,2022-10-12T19:18:59.000+01:00
6005,6005,sport,6005,18.0,2022-12-23T19:18:59.000Z,2022-12-23T19:18:59.000Z
6006,6006,premium,6006,58.0,2023-07-10T19:18:59.000+01:00,2023-07-10T19:18:59.000+01:00
6007,6007,sport,6007,28.0,2023-03-27T19:18:59.000+01:00,2023-03-27T19:18:59.000+01:00
6008,6008,sport,6008,31.0,2022-09-06T19:18:59.000+01:00,2022-09-06T19:18:59.000+01:00
6009,6009,basic,6009,81.0,2023-05-28T19:18:59.000+01:00,2023-05-28T19:18:59.000+01:00
6010,6010,premium,6010,26.0,2023-05-24T19:18:59.000+01:00,2023-05-24T19:18:59.000+01:00
6011,6011,sport,6011,87.0,2023-05-19T19:18:59.000+01:00,2023-05-19T19:18:59.000+01:00
6012,6012,sport,6012,51.0,2023-02-18T19:18:59.000Z,2023-02-18T19:18:59.000Z
6013,6013,sport,6013,23.0,2022-12-01T19:18:59.000Z,2022-12-01T19:18:59.000Z
6014,6014,sport,6014,89.0,2022-11-10T19:18:59.000Z,2022-11-10T19:18:59.000Z
6015,6015,premium,6015,30.0,2023-03-04T19:18:59.000Z,2023-03-04T19:18:59.000Z
6016,6016,premium,6016,49.0,2023-08-07T19:18:59.000+01:00,2023-08-07T19:18:59.000+01:00
6017,6017,premium,6017,27.0,2023-02-05T19:18:59.000Z,2023-02-05T19:18:59.000Z
6018,6018,premium,6018,55.0,2023-02-03T19:18:59.000Z,2023-02-03T19:18:59.000Z
6019,6019,sport,6019,30.0,2023-05-01T19:18:59.000+01:00,2023-05-01T19:18:59.000+01:00
6020,6020,basic,6020,80.0,2022-10-19T19:18:59.000+01:00,2022-10-19T19:18:59.000+01:00
6021,6021,sport,6021,33.0,2022-11-07T19:18:59.000Z,2022-11-07T19:18:59.000Z
6022,6022,basic,6022,99.0,2022-09-07T19:18:59.000+01:00,2022-09-07T19:18:59.000+01:00
6023,6023,premium,6023,91.0,2023-05-16T19:18:59.000+01:00,2023-05-16T19:18:59.000+01:00
6024,6024,sport,6024,43.0,2023-03-22T19:18:59.000Z,2023-03-22T19:18:59.000Z
6025,6025,basic,6025,84.0,2023-08-20T19:18:59.000+01:00,2023-08-20T19:18:59.000+01:00
6026,6026,sport,6026,25.0,2022-10-13T19:18:59.000+01:00,2022-10-13T19:18:59.000+01:00
6027,6027,basic,6027,70.0,2023-08-26T19:18:59.000+01:00,2023-08-26T19:18:59.000+01:00
6028,6028,sport,6028,70.0,2023-04-25T19:18:59.000+01:00,2023-04-25T19:18:59.000+01:00
6029,6029,basic,6029,43.0,2022-11-19T19:18:59.000Z,2022-11-19T19:18:59.000Z
6030,6030,premium,6030,34.0,2023-01-26T19:18:59.000Z,2023-01-26T19:18:59.000Z
6031,6031,sport,6031,47.0,2023-05-29T19:18:59.000+01:00,2023-05-29T19:18:59.000+01:00
6032,6032,premium,6032,78.0,2023-08-30T19:18:59.000+01:00,2023-08-30T19:18:59.000+01:00
6033,6033,premium,6033,62.0,2023-07-02T19:18:59.000+01:00,2023-07-02T19:18:59.000+01:00
6034,6034,basic,6034,76.0,2022-11-14T19:18:59.000Z,2022-11-14T19:18:59.000Z
6035,6035,premium,6035,61.0,2022-10-06T19:18:59.000+01:00,2022-10-06T19:18:59.000+01:00
6036,6036,premium,6036,55.0,2023-04-12T19:18:59.000+01:00,2023-04-12T19:18:59.000+01:00
6037,6037,premium,6037,97.0,2023-07-23T19:18:59.000+01:00,2023-07-23T19:18:59.000+01:00
6038,6038,sport,6038,67.0,2022-12-31T19:18:59.000Z,2022-12-31T19:18:59.000Z
6039,6039,sport,6039,19.0,2023-02-11T19:18:59.000Z,2023-02-11T19:18:59.000Z
6040,6040,basic,6040,49.0,2022-12-14T19:18:59.000Z,2022-12-14T19:18:59.000Z
6041,6041,basic,6041,44.0,2023-01-23T19:18:59.000Z,2023-01-23T19:18:59.000Z
6042,6042,basic,6042,28.0,2022-12-25T19:18:59.000Z,2022-12-25T19:18:59.000Z
6043,6043,premium,6043,91.0,2023-05-18T19:18:59.000+01:00,2023-05-18T19:18:59.000+01:00
6044,6044,sport,6044,84.0,2022-11-10T19:18:59.000Z,2022-11-10T19:18:59.000Z
6045,6045,sport,6045,88.0,2023-01-18T19:18:59.000Z,2023-01-18T19:18:59.000Z
6046,6046,basic,6046,44.0,2023-03-02T19:18:59.000Z,2023-03-02T19:18:59.000Z
6047,6047,basic,6047,90.0,2023-02-18T19:18:59.000Z,2023-02-18T19:18:59.000Z
6048,6048,premium,6048,65.0,2022-10-08T19:18:59.000+01:00,2022-10-08T19:18:59.000+01:00
6049,6049,premium,6049,34.0,2023-06-20T19:18:59.000+01:00,2023-06-20T19:18:59.000+01:00
6050,6050,basic,6050,88.0,2023-03-31T19:18:59.000+01:00,2023-03-31T19:18:59.000+01:00
6051,6051,basic,6051,81.0,2023-02-14T19:18:59.000Z,2023-02-14T19:18:59.000Z
6052,6052,basic,6052,49.0,2023-01-08T19:18:59.000Z,2023-01-08T19:18:59.000Z
6053,6053,basic,6053,80.0,2023-07-28T19:18:59.000+01:00,2023-07-28T19:18:59.000+01:00
6054,6054,basic,6054,10.0,2023-02-01T19:18:59.000Z,2023-02-01T19:18:59.000Z
6055,6055,sport,6055,67.0,2023-03-30T19:18:59.000+01:00,2023-03-30T19:18:59.000+01:00
6056,6056,premium,6056,45.0,2023-08-15T19:18:59.000+01:00,2023-08-15T19:18:59.000+01:00
6057,6057,sport,6057,35.0,2023-07-10T19:18:59.000+01:00,2023-07-10T19:18:59.000+01:00
6058,6058,sport,6058,81.0,2023-05-20T19:18:59.000+01:00,2023-05-20T19:18:59.000+01:00
6059,6059,basic,6059,42.0,2023-03-23T19:18:59.000Z,2023-03-23T19:18:59.000Z
6060,6060,premium,6060,67.0,2022-11-23T19:18:59.000Z,2022-11-23T19:18:59.000Z
6061,6061,sport,6061,21.0,2023-03-07T19:18:59.000Z,2023-03-07T19:18:59.000Z
6062,6062,sport,6062,16.0,2023-06-13T19:18:59.000+01:00,2023-06-13T19:18:59.000+01:00
6063,6063,basic,6063,21.0,2022-12-09T19:18:59.000Z,2022-12-09T19:18:59.000Z
6064,6064,premium,6064,81.0,2023-04-27T19:18:59.000+01:00,2023-04-27T19:18:59.000+01:00
6065,6065,basic,6065,50.0,2023-02-09T19:18:59.000Z,2023-02-09T19:18:59.000Z
6066,6066,premium,6066,63.0,2023-08-18T19:18:59.000+01:00,2023-08-18T19:18:59.000+01:00
6067,6067,premium,6067,65.0,2023-06-11T19:18:59.000+01:00,2023-06-11T19:18:59.000+01:00
6068,6068,sport,6068,31.0,2022-12-25T19:18:59.000Z,2022-12-25T19:18:59.000Z
6069,6069,premium,6069,19.0,2023-03-20T19:18:59.000Z,2023-03-20T19:18:59.000Z
6070,6070,basic,6070,34.0,2023-04-03T19:18:59.000+01:00,2023-04-03T19:18:59.000+01:00
6071,6071,premium,6071,57.0,2023-06-09T19:18:59.000+01:00,2023-06-09T19:18:59.000+01:00
6072,6072,premium,6072,66.0,2023-09-04T19:18:59.000+01:00,2023-09-04T19:18:59.000+01:00
6073,6073,sport,6073,54.0,2023-06-24T19:18:59.000+01:00,2023-06-24T19:18:59.000+01:00
6074,6074,premium,6074,89.0,2023-03-04T19:18:59.000Z,2023-03-04T19:18:59.000Z
6075,6075,basic,6075,23.0,2023-07-08T19:18:59.000+01:00,2023-07-08T19:18:59.000+01:00
6076,6076,premium,6076,16.0,2023-08-09T19:18:59.000+01:00,2023-08-09T19:18:59.000+01:00
6077,6077,sport,6077,37.0,2022-10-07T19:18:59.000+01:00,2022-10-07T19:18:59.000+01:00
6078,6078,basic,6078,22.0,2023-02-09T19:18:59.000Z,2023-02-09T19:18:59.000Z
6079,6079,premium,6079,19.0,2023-03-27T19:18:59.000+01:00,2023-03-27T19:18:59.000+01:00
6080,6080,premium,6080,99.0,2023-03-27T19:18:59.000+01:00,2023-03-27T19:18:59.000+01:00
6081,6081,premium,6081,57.0,2022-10-01T19:18:59.000+01:00,2022-10-01T19:18:59.000+01:00
6082,6082,premium,6082,16.0,2023-07-12T19:18:59.000+01:00,2023-07-12T19:18:59.000+01:00
6083,6083,premium,6083,49.0,2023-09-04T19:18:59.000+01:00,2023-09-04T19:18:59.000+01:00
6084,6084,basic,6084,71.0,2023-06-21T19:18:59.000+01:00,2023-06-21T19:18:59.000+01:00
6085,6085,sport,6085,54.0,2023-01-10T19:18:59.000Z,2023-01-10T19:18:59.000Z
6086,6086,premium,6086,45.0,2022-11-27T19:18:59.000Z,2022-11-27T19:18:59.000Z
6087,6087,sport,6087,76.0,2023-08-15T19:18:59.000+01:00,2023-08-15T19:18:59.000+01:00
6088,6088,sport,6088,31.0,2023-02-09T19:18:59.000Z,2023-02-09T19:18:59.000Z
6089,6089,premium,6089,26.0,2023-07-03T19:18:59.000+01:00,2023-07-03T19:18:59.000+01:00
6090,6090,basic,6090,90.0,2022-12-26T19:18:59.000Z,2022-12-26T19:18:59.000Z
6091,6091,basic,6091,44.0,2023-07-10T19:18:59.000+01:00,2023-07-10T19:18:59.000+01:00
6092,6092,basic,6092,19.0,2023-02-07T19:18:59.000Z,2023-02-07T19:18:59.000Z
6093,6093,premium,6093,41.0,2023-02-28T19:18:59.000Z,2023-02-28T19:18:59.000Z
6094,6094,sport,6094,73.0,2023-02-04T19:18:59.000Z,2023-02-04T19:18:59.000Z
6095,6095,basic,6095,82.0,2023-01-23T19:18:59.000Z,2023-01-23T19:18:59.000Z
6096,6096,basic,6096,61.0,2023-03-07T19:18:59.000Z,2023-03-07T19:18:59.000Z
6097,6097,sport,6097,64.0,2023-02-05T19:18:59.000Z,2023-02-05T19:18:59.000Z
6098,6098,sport,6098,85.0,2022-12-09T19:18:59.000Z,2022-12-09T19:18:59.000Z
6099,6099,sport,6099,72.0,2023-01-24T19:18:59.000Z,2023-01-24T19:18:59.000Z
6100,6100,premium,6100,12.0,2023-04-20T19:18:59.000+01:00,2023-04-20T19:18:59.000+01:00
6101,6101,sport,6101,74.0,2023-01-02T19:18:59.000Z,2023-01-02T19:18:59.000Z
6102,6102,sport,6102,68.0,2022-10-30T19:18:59.000Z,2022-10-30T19:18:59.000Z
6103,6103,basic,6103,40.0,2023-02-18T19:18:59.000Z,2023-02-18T19:18:59.000Z
6104,6104,sport,6104,49.0,2023-02-20T19:18:59.000Z,2023-02-20T19:18:59.000Z
6105,6105,sport,6105,45.0,2022-11-05T19:18:59.000Z,2022-11-05T19:18:59.000Z
6106,6106,sport,6106,73.0,2022-09-11T19:18:59.000+01:00,2022-09-11T19:18:59.000+01:00
6107,6107,premium,6107,94.0,2022-09-17T19:18:59.000+01:00,2022-09-17T19:18:59.000+01:00
6108,6108,sport,6108,55.0,2023-01-10T19:18:59.000Z,2023-01-10T19:18:59.000Z
6109,6109,premium,6109,28.0,2023-02-25T19:18:59.000Z,2023-02-25T19:18:59.000Z
6110,6110,premium,6110,88.0,2023-01-06T19:18:59.000Z,2023-01-06T19:18:59.000Z
6111,6111,basic,6111,21.0,2023-07-19T19:18:59.000+01:00,2023-07-19T19:18:59.000+01:00
6112,6112,premium,6112,50.0,2022-12-11T19:18:59.000Z,2022-12-11T19:18:59.000Z
6113,6113,premium,6113,66.0,2022-10-18T19:18:59.000+01:00,2022-10-18T19:18:59.000+01:00
6114,6114,premium,6114,25.0,2023-03-11T19:18:59.000Z,2023-03-11T19:18:59.000Z
6115,6115,basic,6115,68.0,2023-07-04T19:18:59.000+01:00,2023-07-04T19:18:59.000+01:00
6116,6116,premium,6116,30.0,2023-03-04T19:18:59.000Z,2023-03-04T19:18:59.000Z
6117,6117,premium,6117,53.0,2023-04-28T19:18:59.000+01:00,2023-04-28T19:18:59.000+01:00
6118,6118,premium,6118,72.0,2023-06-20T19:18:59.000+01:00,2023-06-20T19:18:59.000+01:00
6119,6119,sport,6119,86.0,2023-01-09T19:18:59.000Z,2023-01-09T19:18:59.000Z
6120,6120,basic,6120,12.0,2023-01-29T19:18:59.000Z,2023-01-29T19:18:59.000Z
6121,6121,sport,6121,81.0,2022-12-21T19:18:59.000Z,2022-12-21T19:18:59.000Z
6122,6122,basic,6122,47.0,2023-06-06T19:18:59.000+01:00,2023-06-06T19:18:59.000+01:00
6123,6123,premium,6123,18.0,2022-12-02T19:18:59.000Z,2022-12-02T19:18:59.000Z
6124,6124,premium,6124,98.0,2023-04-29T19:18:59.000+01:00,2023-04-29T19:18:59.000+01:00
6125,6125,premium,6125,34.0,2023-02-10T19:18:59.000Z,2023-02-10T19:18:59.000Z
6126,6126,sport,6126,91.0,2023-07-31T19:18:59.000+01:00,2023-07-31T19:18:59.000+01:00
6127,6127,sport,6127,30.0,2022-09-08T19:18:59.000+01:00,2022-09-08T19:18:59.000+01:00
6128,6128,sport,6128,81.0,2022-09-12T19:18:59.000+01:00,2022-09-12T19:18:59.000+01:00
6129,6129,basic,6129,23.0,2023-07-24T19:18:59.000+01:00,2023-07-24T19:18:59.000+01:00
6130,6130,premium,6130,68.0,2023-04-22T19:18:59.000+01:00,2023-04-22T19:18:59.000+01:00
6131,6131,basic,6131,33.0,2023-05-12T19:18:59.000+01:00,2023-05-12T19:18:59.000+01:00
6132,6132,basic,6132,39.0,2022-12-22T19:18:59.000Z,2022-12-22T19:18:59.000Z
6133,6133,premium,6133,70.0,2023-08-28T19:18:59.000+01:00,2023-08-28T19:18:59.000+01:00
6134,6134,premium,6134,76.0,2022-10-10T19:18:59.000+01:00,2022-10-10T19:18:59.000+01:00
6135,6135,sport,6135,30.0,2023-07-05T19:18:59.000+01:00,2023-07-05T19:18:59.000+01:00
6136,6136,basic,6136,78.0,2023-02-18T19:18:59.000Z,2023-02-18T19:18:59.000Z
6137,6137,premium,6137,10.0,2023-01-14T19:18:59.000Z,2023-01-14T19:18:59.000Z
6138,6138,premium,6138,98.0,2023-07-16T19:18:59.000+01:00,2023-07-16T19:18:59.000+01:00
6139,6139,basic,6139,68.0,2023-03-31T19:18:59.000+01:00,2023-03-31T19:18:59.000+01:00
6140,6140,sport,6140,70.0,2022-10-30T19:18:59.000Z,2022-10-30T19:18:59.000Z
6141,6141,sport,6141,10.0,2023-01-31T19:18:59.000Z,2023-01-31T19:18:59.000Z
6142,6142,premium,6142,13.0,2023-04-20T19:18:59.000+01:00,2023-04-20T19:18:59.000+01:00
6143,6143,basic,6143,32.0,2023-01-26T19:18:59.000Z,2023-01-26T19:18:59.000Z
6144,6144,premium,6144,82.0,2022-10-22T19:18:59.000+01:00,2022-10-22T19:18:59.000+01:00
6145,6145,basic,6145,100.0,2023-04-19T19:18:59.000+01:00,2023-04-19T19:18:59.000+01:00
6146,6146,basic,6146,13.0,2022-12-16T19:18:59.000Z,2022-12-16T19:18:59.000Z
6147,6147,sport,6147,39.0,2022-10-11T19:18:59.000+01:00,2022-10-11T19:18:59.000+01:00
6148,6148,sport,6148,24.0,2023-05-01T19:18:59.000+01:00,2023-05-01T19:18:59.000+01:00
6149,6149,basic,6149,84.0,2022-12-09T19:18:59.000Z,2022-12-09T19:18:59.000Z
6150,6150,sport,6150,84.0,2023-04-04T19:18:59.000+01:00,2023-04-04T19:18:59.000+01:00
6151,6151,premium,6151,96.0,2023-07-01T19:18:59.000+01:00,2023-07-01T19:18:59.000+01:00
6152,6152,basic,6152,72.0,2022-09-08T19:18:59.000+01:00,2022-09-08T19:18:59.000+01:00
6153,6153,basic,6153,84.0,2023-05-14T19:18:59.000+01:00,2023-05-14T19:18:59.000+01:00
6154,6154,premium,6154,99.0,2022-11-21T19:18:59.000Z,2022-11-21T19:18:59.000Z
6155,6155,premium,6155,29.0,2023-02-24T19:18:59.000Z,2023-02-24T19:18:59.000Z
6156,6156,basic,6156,93.0,2022-09-21T19:18:59.000+01:00,2022-09-21T19:18:59.000+01:00
6157,6157,sport,6157,18.0,2022-12-09T19:18:59.000Z,2022-12-09T19:18:59.000Z
6158,6158,basic,6158,17.0,2023-01-25T19:18:59.000Z,2023-01-25T19:18:59.000Z
6159,6159,sport,6159,22.0,2023-07-23T19:18:59.000+01:00,2023-07-23T19:18:59.000+01:00
6160,6160,sport,6160,42.0,2023-07-08T19:18:59.000+01:00,2023-07-08T19:18:59.000+01:00
6161,6161,premium,6161,21.0,2023-08-11T19:18:59.000+01:00,2023-08-11T19:18:59.000+01:00
6162,6162,premium,6162,84.0,2023-02-22T19:18:59.000Z,2023-02-22T19:18:59.000Z
6163,6163,basic,6163,55.0,2023-03-28T19:18:59.000+01:00,2023-03-28T19:18:59.000+01:00
6164,6164,basic,6164,94.0,2023-07-31T19:18:59.000+01:00,2023-07-31T19:18:59.000+01:00
6165,6165,sport,6165,60.0,2023-06-18T19:18:59.000+01:00,2023-06-18T19:18:59.000+01:00
6166,6166,premium,6166,82.0,2023-03-22T19:18:59.000Z,2023-03-22T19:18:59.000Z
6167,6167,premium,6167,16.0,2022-09-28T19:18:59.000+01:00,2022-09-28T19:18:59.000+01:00
6168,6168,basic,6168,60.0,2022-09-22T19:18:59.000+01:00,2022-09-22T19:18:59.000+01:00
6169,6169,sport,6169,81.0,2023-07-21T19:18:59.000+01:00,2023-07-21T19:18:59.000+01:00
6170,6170,premium,6170,64.0,2023-07-29T19:18:59.000+01:00,2023-07-29T19:18:59.000+01:00
6171,6171,sport,6171,69.0,2023-04-16T19:18:59.000+01:00,2023-04-16T19:18:59.000+01:00
6172,6172,sport,6172,98.0,2023-02-24T19:18:59.000Z,2023-02-24T19:18:59.000Z
6173,6173,premium,6173,77.0,2023-07-22T19:18:59.000+01:00,2023-07-22T19:18:59.000+01:00
6174,6174,premium,6174,90.0,2023-06-03T19:18:59.000+01:00,2023-06-03T19:18:59.000+01:00
6175,6175,premium,6175,65.0,2022-12-27T19:18:59.000Z,2022-12-27T19:18:59.000Z
6176,6176,sport,6176,65.0,2022-11-26T19:18:59.000Z,2022-11-26T19:18:59.000Z
6177,6177,basic,6177,34.0,2023-03-23T19:18:59.000Z,2023-03-23T19:18:59.000Z
6178,6178,basic,6178,39.0,2023-07-28T19:18:59.000+01:00,2023-07-28T19:18:59.000+01:00
6179,6179,sport,6179,51.0,2022-10-11T19:18:59.000+01:00,2022-10-11T19:18:59.000+01:00
6180,6180,sport,6180,51.0,2022-09-25T19:18:59.000+01:00,2022-09-25T19:18:59.000+01:00
6181,6181,premium,6181,11.0,2023-07-26T19:18:59.000+01:00,2023-07-26T19:18:59.000+01:00
6182,6182,basic,6182,84.0,2023-06-17T19:18:59.000+01:00,2023-06-17T19:18:59.000+01:00
6183,6183,sport,6183,74.0,2022-09-25T19:18:59.000+01:00,2022-09-25T19:18:59.000+01:00
6184,6184,sport,6184,24.0,2023-01-13T19:18:59.000Z,2023-01-13T19:18:59.000Z
6185,6185,premium,6185,39.0,2023-08-13T19:18:59.000+01:00,2023-08-13T19:18:59.000+01:00
6186,6186,premium,6186,23.0,2023-07-31T19:18:59.000+01:00,2023-07-31T19:18:59.000+01:00
6187,6187,sport,6187,57.0,2023-06-21T19:18:59.000+01:00,2023-06-21T19:18:59.000+01:00
6188,6188,sport,6188,61.0,2022-12-01T19:18:59.000Z,2022-12-01T19:18:59.000Z
6189,6189,sport,6189,33.0,2023-07-05T19:18:59.000+01:00,2023-07-05T19:18:59.000+01:00
6190,6190,premium,6190,27.0,2023-05-19T19:18:59.000+01:00,2023-05-19T19:18:59.000+01:00
6191,6191,sport,6191,26.0,2023-09-05T19:18:59.000+01:00,2023-09-05T19:18:59.000+01:00
6192,6192,sport,6192,77.0,2022-10-24T19:18:59.000+01:00,2022-10-24T19:18:59.000+01:00
6193,6193,sport,6193,16.0,2023-03-03T19:18:59.000Z,2023-03-03T19:18:59.000Z
6194,6194,premium,6194,79.0,2023-05-01T19:18:59.000+01:00,2023-05-01T19:18:59.000+01:00
6195,6195,basic,6195,96.0,2022-12-26T19:18:59.000Z,2022-12-26T19:18:59.000Z
6196,6196,sport,6196,35.0,2022-09-21T19:18:59.000+01:00,2022-09-21T19:18:59.000+01:00
6197,6197,basic,6197,30.0,2023-04-27T19:18:59.000+01:00,2023-04-27T19:18:59.000+01:00
6198,6198,premium,6198,38.0,2023-05-15T19:18:59.000+01:00,2023-05-15T19:18:59.000+01:00
6199,6199,basic,6199,68.0,2023-04-20T19:18:59.000+01:00,2023-04-20T19:18:59.000+01:00
6200,6200,sport,6200,75.0,2022-12-13T19:18:59.000Z,2022-12-13T19:18:59.000Z
6201,6201,sport,6201,70.0,2023-02-11T19:18:59.000Z,2023-02-11T19:18:59.000Z
6202,6202,premium,6202,10.0,2023-02-06T19:18:59.000Z,2023-02-06T19:18:59.000Z
6203,6203,sport,6203,92.0,2023-08-09T19:18:59.000+01:00,2023-08-09T19:18:59.000+01:00
6204,6204,sport,6204,51.0,2022-09-24T19:18:59.000+01:00,2022-09-24T19:18:59.000+01:00
6205,6205,premium,6205,65.0,2023-08-10T19:18:59.000+01:00,2023-08-10T19:18:59.000+01:00
6206,6206,basic,6206,46.0,2022-10-10T19:18:59.000+01:00,2022-10-10T19:18:59.000+01:00
6207,6207,premium,6207,37.0,2023-08-19T19:18:59.000+01:00,2023-08-19T19:18:59.000+01:00
6208,6208,basic,6208,92.0,2023-02-13T19:18:59.000Z,2023-02-13T19:18:59.000Z
6209,6209,sport,6209,48.0,2023-07-05T19:18:59.000+01:00,2023-07-05T19:18:59.000+01:00
6210,6210,sport,6210,54.0,2023-07-30T19:18:59.000+01:00,2023-07-30T19:18:59.000+01:00
6211,6211,premium,6211,62.0,2022-12-01T19:18:59.000Z,2022-12-01T19:18:59.000Z
6212,6212,sport,6212,24.0,2023-04-01T19:18:59.000+01:00,2023-04-01T19:18:59.000+01:00
6213,6213,basic,6213,17.0,2023-05-10T19:18:59.000+01:00,2023-05-10T19:18:59.000+01:00
6214,6214,sport,6214,36.0,2023-01-06T19:18:59.000Z,2023-01-06T19:18:59.000Z
6215,6215,basic,6215,14.0,2023-07-24T19:18:59.000+01:00,2023-07-24T19:18:59.000+01:00
6216,6216,sport,6216,12.0,2022-11-21T19:18:59.000Z,2022-11-21T19:18:59.000Z
6217,6217,sport,6217,14.0,2023-06-05T19:18:59.000+01:00,2023-06-05T19:18:59.000+01:00
6218,6218,premium,6218,78.0,2023-08-13T19:18:59.000+01:00,2023-08-13T19:18:59.000+01:00
6219,6219,premium,6219,20.0,2023-08-28T19:18:59.000+01:00,2023-08-28T19:18:59.000+01:00
6220,6220,premium,6220,18.0,2022-11-25T19:18:59.000Z,2022-11-25T19:18:59.000Z
6221,6221,premium,6221,33.0,2023-06-03T19:18:59.000+01:00,2023-06-03T19:18:59.000+01:00
6222,6222,sport,6222,81.0,2023-07-02T19:18:59.000+01:00,2023-07-02T19:18:59.000+01:00
6223,6223,basic,6223,77.0,2023-04-16T19:18:59.000+01:00,2023-04-16T19:18:59.000+01:00
6224,6224,sport,6224,89.0,2022-11-07T19:18:59.000Z,2022-11-07T19:18:59.000Z
6225,6225,basic,6225,13.0,2023-02-03T19:18:59.000Z,2023-02-03T19:18:59.000Z
6226,6226,premium,6226,84.0,2023-04-05T19:18:59.000+01:00,2023-04-05T19:18:59.000+01:00
6227,6227,basic,6227,74.0,2023-01-24T19:18:59.000Z,2023-01-24T19:18:59.000Z
6228,6228,premium,6228,68.0,2023-01-27T19:18:59.000Z,2023-01-27T19:18:59.000Z
6229,6229,premium,6229,67.0,2023-06-29T19:18:59.000+01:00,2023-06-29T19:18:59.000+01:00
6230,6230,sport,6230,37.0,2023-05-21T19:18:59.000+01:00,2023-05-21T19:18:59.000+01:00
6231,6231,basic,6231,54.0,2022-09-07T19:18:59.000+01:00,2022-09-07T19:18:59.000+01:00
6232,6232,premium,6232,37.0,2023-05-10T19:18:59.000+01:00,2023-05-10T19:18:59.000+01:00
6233,6233,sport,6233,42.0,2022-12-06T19:18:59.000Z,2022-12-06T19:18:59.000Z
6234,6234,premium,6234,93.0,2023-01-12T19:18:59.000Z,2023-01-12T19:18:59.000Z
6235,6235,premium,6235,61.0,2023-04-28T19:18:59.000+01:00,2023-04-28T19:18:59.000+01:00
6236,6236,premium,6236,25.0,2023-01-18T19:18:59.000Z,2023-01-18T19:18:59.000Z
6237,6237,premium,6237,50.0,2023-07-10T19:18:59.000+01:00,2023-07-10T19:18:59.000+01:00
6238,6238,basic,6238,89.0,2022-09-26T19:18:59.000+01:00,2022-09-26T19:18:59.000+01:00
6239,6239,basic,6239,82.0,2022-11-20T19:18:59.000Z,2022-11-20T19:18:59.000Z
6240,6240,sport,6240,66.0,2023-03-23T19:18:59.000Z,2023-03-23T19:18:59.000Z
6241,6241,basic,6241,89.0,2022-12-31T19:18:59.000Z,2022-12-31T19:18:59.000Z
6242,6242,basic,6242,60.0,2023-06-06T19:18:59.000+01:00,2023-06-06T19:18:59.000+01:00
6243,6243,sport,6243,99.0,2023-04-04T19:18:59.000+01:00,2023-04-04T19:18:59.000+01:00
6244,6244,basic,6244,55.0,2022-12-14T19:18:59.000Z,2022-12-14T19:18:59.000Z
6245,6245,premium,6245,85.0,2022-10-29T19:18:59.000+01:00,2022-10-29T19:18:59.000+01:00
6246,6246,sport,6246,49.0,2023-01-05T19:18:59.000Z,2023-01-05T19:18:59.000Z
6247,6247,premium,6247,83.0,2022-10-03T19:18:59.000+01:00,2022-10-03T19:18:59.000+01:00
6248,6248,basic,6248,50.0,2022-09-17T19:18:59.000+01:00,2022-09-17T19:18:59.000+01:00
6249,6249,basic,6249,63.0,2023-06-16T19:18:59.000+01:00,2023-06-16T19:18:59.000+01:00
6250,6250,sport,6250,47.0,2022-10-26T19:18:59.000+01:00,2022-10-26T19:18:59.000+01:00
6251,6251,basic,6251,23.0,2023-06-19T19:18:59.000+01:00,2023-06-19T19:18:59.000+01:00
6252,6252,premium,6252,34.0,2023-02-06T19:18:59.000Z,2023-02-06T19:18:59.000Z
6253,6253,premium,6253,39.0,2023-08-28T19:18:59.000+01:00,2023-08-28T19:18:59.000+01:00
6254,6254,premium,6254,42.0,2023-01-07T19:18:59.000Z,2023-01-07T19:18:59.000Z
6255,6255,basic,6255,68.0,2023-05-01T19:18:59.000+01:00,2023-05-01T19:18:59.000+01:00
6256,6256,basic,6256,93.0,2023-05-25T19:18:59.000+01:00,2023-05-25T19:18:59.000+01:00
6257,6257,premium,6257,10.0,2022-10-28T19:18:59.000+01:00,2022-10-28T19:18:59.000+01:00
